Id,ActivityHour,Calories,Date,Hour
1927972279,2016-04-25 08:00:00,86,2016-04-25,8
1927972279,2016-04-25 09:00:00,86,2016-04-25,9
1927972279,2016-04-25 10:00:00,86,2016-04-25,10
1927972279,2016-04-25 11:00:00,86,2016-04-25,11
1927972279,2016-04-25 12:00:00,86,2016-04-25,12
1927972279,2016-04-25 13:00:00,86,2016-04-25,13
1927972279,2016-04-25 14:00:00,86,2016-04-25,14
1927972279,2016-04-25 15:00:00,86,2016-04-25,15
1927972279,2016-04-25 16:00:00,86,2016-04-25,16
1927972279,2016-04-25 17:00:00,86,2016-04-25,17
1927972279,2016-04-25 18:00:00,86,2016-04-25,18
1927972279,2016-04-25 19:00:00,86,2016-04-25,19
1927972279,2016-04-25 20:00:00,93,2016-04-25,20
1927972279,2016-04-25 21:00:00,113,2016-04-25,21
1927972279,2016-04-25 22:00:00,87,2016-04-25,22
1927972279,2016-04-25 23:00:00,87,2016-04-25,23
1927972279,2016-04-26 00:00:00,89,2016-04-26,0
1927972279,2016-04-26 01:00:00,89,2016-04-26,1
1927972279,2016-04-26 02:00:00,87,2016-04-26,2
1927972279,2016-04-26 03:00:00,92,2016-04-26,3
1927972279,2016-04-26 04:00:00,86,2016-04-26,4
1927972279,2016-04-26 05:00:00,86,2016-04-26,5
1927972279,2016-04-26 06:00:00,88,2016-04-26,6
1927972279,2016-04-26 07:00:00,86,2016-04-26,7
1927972279,2016-04-26 08:00:00,86,2016-04-26,8
1927972279,2016-04-26 09:00:00,86,2016-04-26,9
1927972279,2016-04-26 10:00:00,95,2016-04-26,10
1927972279,2016-04-26 11:00:00,133,2016-04-26,11
1927972279,2016-04-26 12:00:00,104,2016-04-26,12
1927972279,2016-04-26 13:00:00,137,2016-04-26,13
1927972279,2016-04-26 14:00:00,116,2016-04-26,14
1927972279,2016-04-26 15:00:00,117,2016-04-26,15
1927972279,2016-04-26 16:00:00,200,2016-04-26,16
1927972279,2016-04-26 17:00:00,133,2016-04-26,17
1927972279,2016-04-26 18:00:00,157,2016-04-26,18
1927972279,2016-04-26 19:00:00,152,2016-04-26,19
1927972279,2016-04-26 20:00:00,111,2016-04-26,20
1927972279,2016-04-26 21:00:00,105,2016-04-26,21
1927972279,2016-04-26 22:00:00,102,2016-04-26,22
1927972279,2016-04-26 23:00:00,101,2016-04-26,23
1927972279,2016-04-27 00:00:00,86,2016-04-27,0
1927972279,2016-04-27 01:00:00,86,2016-04-27,1
1927972279,2016-04-27 02:00:00,86,2016-04-27,2
1927972279,2016-04-27 03:00:00,86,2016-04-27,3
1927972279,2016-04-27 04:00:00,86,2016-04-27,4
1927972279,2016-04-27 05:00:00,86,2016-04-27,5
1927972279,2016-04-27 06:00:00,86,2016-04-27,6
1927972279,2016-04-27 07:00:00,86,2016-04-27,7
1927972279,2016-04-27 08:00:00,86,2016-04-27,8
1927972279,2016-04-27 09:00:00,86,2016-04-27,9
1927972279,2016-04-27 10:00:00,86,2016-04-27,10
1927972279,2016-04-27 11:00:00,86,2016-04-27,11
1927972279,2016-04-27 12:00:00,86,2016-04-27,12
1927972279,2016-04-27 13:00:00,86,2016-04-27,13
1927972279,2016-04-27 14:00:00,86,2016-04-27,14
1927972279,2016-04-27 15:00:00,86,2016-04-27,15
1927972279,2016-04-27 16:00:00,86,2016-04-27,16
1927972279,2016-04-27 17:00:00,86,2016-04-27,17
1927972279,2016-04-27 18:00:00,86,2016-04-27,18
1927972279,2016-04-27 19:00:00,86,2016-04-27,19
1927972279,2016-04-27 20:00:00,86,2016-04-27,20
1927972279,2016-04-27 21:00:00,86,2016-04-27,21
1927972279,2016-04-27 22:00:00,86,2016-04-27,22
1927972279,2016-04-27 23:00:00,86,2016-04-27,23
1927972279,2016-04-28 00:00:00,86,2016-04-28,0
1927972279,2016-04-28 01:00:00,86,2016-04-28,1
1927972279,2016-04-28 02:00:00,86,2016-04-28,2
1927972279,2016-04-28 03:00:00,86,2016-04-28,3
1927972279,2016-04-28 04:00:00,86,2016-04-28,4
1927972279,2016-04-28 05:00:00,86,2016-04-28,5
1927972279,2016-04-28 06:00:00,86,2016-04-28,6
1927972279,2016-04-28 07:00:00,86,2016-04-28,7
1927972279,2016-04-28 08:00:00,136,2016-04-28,8
1927972279,2016-04-28 09:00:00,108,2016-04-28,9
1927972279,2016-04-28 10:00:00,129,2016-04-28,10
1927972279,2016-04-28 11:00:00,111,2016-04-28,11
1927972279,2016-04-28 12:00:00,88,2016-04-28,12
1927972279,2016-04-28 13:00:00,91,2016-04-28,13
1927972279,2016-04-28 14:00:00,97,2016-04-28,14
1927972279,2016-04-28 15:00:00,100,2016-04-28,15
1927972279,2016-04-28 16:00:00,113,2016-04-28,16
1927972279,2016-04-28 17:00:00,106,2016-04-28,17
1927972279,2016-04-28 18:00:00,134,2016-04-28,18
1927972279,2016-04-28 19:00:00,98,2016-04-28,19
1927972279,2016-04-28 20:00:00,94,2016-04-28,20
1927972279,2016-04-28 21:00:00,86,2016-04-28,21
1927972279,2016-04-28 22:00:00,86,2016-04-28,22
1927972279,2016-04-28 23:00:00,86,2016-04-28,23
1927972279,2016-04-29 00:00:00,86,2016-04-29,0
1927972279,2016-04-29 01:00:00,86,2016-04-29,1
1927972279,2016-04-29 02:00:00,86,2016-04-29,2
1927972279,2016-04-29 03:00:00,86,2016-04-29,3
1927972279,2016-04-29 04:00:00,86,2016-04-29,4
1927972279,2016-04-29 05:00:00,86,2016-04-29,5
1927972279,2016-04-29 06:00:00,86,2016-04-29,6
1927972279,2016-04-29 07:00:00,86,2016-04-29,7
1927972279,2016-04-29 08:00:00,86,2016-04-29,8
1927972279,2016-04-29 09:00:00,86,2016-04-29,9
1927972279,2016-04-29 10:00:00,86,2016-04-29,10
1927972279,2016-04-29 11:00:00,86,2016-04-29,11
1927972279,2016-04-29 12:00:00,86,2016-04-29,12
1927972279,2016-04-29 13:00:00,86,2016-04-29,13
1927972279,2016-04-29 14:00:00,86,2016-04-29,14
1927972279,2016-04-29 15:00:00,86,2016-04-29,15
1927972279,2016-04-29 16:00:00,86,2016-04-29,16
1927972279,2016-04-29 17:00:00,86,2016-04-29,17
1927972279,2016-04-29 18:00:00,86,2016-04-29,18
1927972279,2016-04-29 19:00:00,86,2016-04-29,19
1927972279,2016-04-29 20:00:00,86,2016-04-29,20
1927972279,2016-04-29 21:00:00,86,2016-04-29,21
1927972279,2016-04-29 22:00:00,86,2016-04-29,22
1927972279,2016-04-29 23:00:00,86,2016-04-29,23
1927972279,2016-04-30 00:00:00,86,2016-04-30,0
1927972279,2016-04-30 01:00:00,86,2016-04-30,1
1927972279,2016-04-30 02:00:00,86,2016-04-30,2
1927972279,2016-04-30 03:00:00,86,2016-04-30,3
1927972279,2016-04-30 04:00:00,86,2016-04-30,4
1927972279,2016-04-30 05:00:00,86,2016-04-30,5
1927972279,2016-04-30 06:00:00,86,2016-04-30,6
1927972279,2016-04-30 07:00:00,86,2016-04-30,7
1927972279,2016-04-30 08:00:00,86,2016-04-30,8
1927972279,2016-04-30 09:00:00,86,2016-04-30,9
1927972279,2016-04-30 10:00:00,86,2016-04-30,10
1927972279,2016-04-30 11:00:00,86,2016-04-30,11
1927972279,2016-04-30 12:00:00,86,2016-04-30,12
1927972279,2016-04-30 13:00:00,86,2016-04-30,13
1927972279,2016-04-30 14:00:00,86,2016-04-30,14
1927972279,2016-04-30 15:00:00,86,2016-04-30,15
1927972279,2016-04-30 16:00:00,86,2016-04-30,16
1927972279,2016-04-30 17:00:00,86,2016-04-30,17
1927972279,2016-04-30 18:00:00,86,2016-04-30,18
1927972279,2016-04-30 19:00:00,86,2016-04-30,19
1927972279,2016-04-30 20:00:00,86,2016-04-30,20
1927972279,2016-04-30 21:00:00,86,2016-04-30,21
1927972279,2016-04-30 22:00:00,86,2016-04-30,22
1927972279,2016-04-30 23:00:00,86,2016-04-30,23
1927972279,2016-05-01 00:00:00,86,2016-05-01,0
1927972279,2016-05-01 01:00:00,86,2016-05-01,1
1927972279,2016-05-01 02:00:00,86,2016-05-01,2
1927972279,2016-05-01 03:00:00,86,2016-05-01,3
1927972279,2016-05-01 04:00:00,86,2016-05-01,4
1927972279,2016-05-01 05:00:00,86,2016-05-01,5
1927972279,2016-05-01 06:00:00,86,2016-05-01,6
1927972279,2016-05-01 07:00:00,86,2016-05-01,7
1927972279,2016-05-01 08:00:00,94,2016-05-01,8
1927972279,2016-05-01 09:00:00,90,2016-05-01,9
1927972279,2016-05-01 10:00:00,103,2016-05-01,10
1927972279,2016-05-01 11:00:00,111,2016-05-01,11
1927972279,2016-05-01 12:00:00,103,2016-05-01,12
1927972279,2016-05-01 13:00:00,240,2016-05-01,13
1927972279,2016-05-01 14:00:00,117,2016-05-01,14
1927972279,2016-05-01 15:00:00,94,2016-05-01,15
1927972279,2016-05-01 16:00:00,98,2016-05-01,16
1927972279,2016-05-01 17:00:00,96,2016-05-01,17
1927972279,2016-05-01 18:00:00,98,2016-05-01,18
1927972279,2016-05-01 19:00:00,120,2016-05-01,19
1927972279,2016-05-01 20:00:00,90,2016-05-01,20
1927972279,2016-05-01 21:00:00,97,2016-05-01,21
1927972279,2016-05-01 22:00:00,86,2016-05-01,22
1927972279,2016-05-01 23:00:00,86,2016-05-01,23
1927972279,2016-05-02 00:00:00,86,2016-05-02,0
1927972279,2016-05-02 01:00:00,86,2016-05-02,1
1927972279,2016-05-02 02:00:00,86,2016-05-02,2
1927972279,2016-05-02 03:00:00,86,2016-05-02,3
1927972279,2016-05-02 04:00:00,86,2016-05-02,4
1927972279,2016-05-02 05:00:00,86,2016-05-02,5
1927972279,2016-05-02 06:00:00,86,2016-05-02,6
1927972279,2016-05-02 07:00:00,86,2016-05-02,7
1927972279,2016-05-02 08:00:00,86,2016-05-02,8
1927972279,2016-05-02 09:00:00,86,2016-05-02,9
1927972279,2016-05-02 10:00:00,86,2016-05-02,10
1927972279,2016-05-02 11:00:00,265,2016-05-02,11
1927972279,2016-05-02 12:00:00,98,2016-05-02,12
1927972279,2016-05-02 13:00:00,89,2016-05-02,13
1927972279,2016-05-02 14:00:00,103,2016-05-02,14
1927972279,2016-05-02 15:00:00,119,2016-05-02,15
1927972279,2016-05-02 16:00:00,123,2016-05-02,16
1927972279,2016-05-02 17:00:00,128,2016-05-02,17
1927972279,2016-05-02 18:00:00,127,2016-05-02,18
1927972279,2016-05-02 19:00:00,164,2016-05-02,19
1927972279,2016-05-02 20:00:00,86,2016-05-02,20
1927972279,2016-05-02 21:00:00,86,2016-05-02,21
1927972279,2016-05-02 22:00:00,86,2016-05-02,22
1927972279,2016-05-02 23:00:00,86,2016-05-02,23
1927972279,2016-05-03 00:00:00,86,2016-05-03,0
1927972279,2016-05-03 01:00:00,86,2016-05-03,1
1927972279,2016-05-03 02:00:00,86,2016-05-03,2
1927972279,2016-05-03 03:00:00,86,2016-05-03,3
1927972279,2016-05-03 04:00:00,86,2016-05-03,4
1927972279,2016-05-03 05:00:00,86,2016-05-03,5
1927972279,2016-05-03 06:00:00,86,2016-05-03,6
1927972279,2016-05-03 07:00:00,86,2016-05-03,7
1927972279,2016-05-03 08:00:00,198,2016-05-03,8
1927972279,2016-05-03 09:00:00,87,2016-05-03,9
1927972279,2016-05-03 10:00:00,101,2016-05-03,10
1927972279,2016-05-03 11:00:00,87,2016-05-03,11
1927972279,2016-05-03 12:00:00,87,2016-05-03,12
1927972279,2016-05-03 13:00:00,89,2016-05-03,13
1927972279,2016-05-03 14:00:00,86,2016-05-03,14
1927972279,2016-05-03 15:00:00,86,2016-05-03,15
1927972279,2016-05-03 16:00:00,86,2016-05-03,16
1927972279,2016-05-03 17:00:00,86,2016-05-03,17
1927972279,2016-05-03 18:00:00,86,2016-05-03,18
1927972279,2016-05-03 19:00:00,86,2016-05-03,19
1927972279,2016-05-03 20:00:00,86,2016-05-03,20
1927972279,2016-05-03 21:00:00,86,2016-05-03,21
1927972279,2016-05-03 22:00:00,86,2016-05-03,22
1927972279,2016-05-03 23:00:00,86,2016-05-03,23
1927972279,2016-05-04 00:00:00,86,2016-05-04,0
1927972279,2016-05-04 01:00:00,86,2016-05-04,1
1927972279,2016-05-04 02:00:00,86,2016-05-04,2
1927972279,2016-05-04 03:00:00,86,2016-05-04,3
1927972279,2016-05-04 04:00:00,86,2016-05-04,4
1927972279,2016-05-04 05:00:00,86,2016-05-04,5
1927972279,2016-05-04 06:00:00,86,2016-05-04,6
1927972279,2016-05-04 07:00:00,86,2016-05-04,7
1927972279,2016-05-04 08:00:00,86,2016-05-04,8
1927972279,2016-05-04 09:00:00,86,2016-05-04,9
1927972279,2016-05-04 10:00:00,193,2016-05-04,10
1927972279,2016-05-04 11:00:00,97,2016-05-04,11
1927972279,2016-05-04 12:00:00,101,2016-05-04,12
1927972279,2016-05-04 13:00:00,106,2016-05-04,13
1927972279,2016-05-04 14:00:00,96,2016-05-04,14
1927972279,2016-05-04 15:00:00,109,2016-05-04,15
1927972279,2016-05-04 16:00:00,122,2016-05-04,16
1927972279,2016-05-04 17:00:00,108,2016-05-04,17
1927972279,2016-05-04 18:00:00,90,2016-05-04,18
1927972279,2016-05-04 19:00:00,99,2016-05-04,19
1927972279,2016-05-04 20:00:00,101,2016-05-04,20
1927972279,2016-05-04 21:00:00,86,2016-05-04,21
1927972279,2016-05-04 22:00:00,86,2016-05-04,22
1927972279,2016-05-04 23:00:00,86,2016-05-04,23
1927972279,2016-05-05 00:00:00,86,2016-05-05,0
1927972279,2016-05-05 01:00:00,86,2016-05-05,1
1927972279,2016-05-05 02:00:00,86,2016-05-05,2
1927972279,2016-05-05 03:00:00,86,2016-05-05,3
1927972279,2016-05-05 04:00:00,86,2016-05-05,4
1927972279,2016-05-05 05:00:00,86,2016-05-05,5
1927972279,2016-05-05 06:00:00,86,2016-05-05,6
1927972279,2016-05-05 07:00:00,86,2016-05-05,7
1927972279,2016-05-05 08:00:00,86,2016-05-05,8
1927972279,2016-05-05 09:00:00,86,2016-05-05,9
1927972279,2016-05-05 10:00:00,86,2016-05-05,10
1927972279,2016-05-05 11:00:00,86,2016-05-05,11
1927972279,2016-05-05 12:00:00,86,2016-05-05,12
1927972279,2016-05-05 13:00:00,86,2016-05-05,13
1927972279,2016-05-05 14:00:00,86,2016-05-05,14
1927972279,2016-05-05 15:00:00,86,2016-05-05,15
1927972279,2016-05-05 16:00:00,86,2016-05-05,16
1927972279,2016-05-05 17:00:00,86,2016-05-05,17
1927972279,2016-05-05 18:00:00,86,2016-05-05,18
1927972279,2016-05-05 19:00:00,86,2016-05-05,19
1927972279,2016-05-05 20:00:00,86,2016-05-05,20
1927972279,2016-05-05 21:00:00,86,2016-05-05,21
1927972279,2016-05-05 22:00:00,86,2016-05-05,22
1927972279,2016-05-05 23:00:00,86,2016-05-05,23
1927972279,2016-05-06 00:00:00,86,2016-05-06,0
1927972279,2016-05-06 01:00:00,86,2016-05-06,1
1927972279,2016-05-06 02:00:00,86,2016-05-06,2
1927972279,2016-05-06 03:00:00,86,2016-05-06,3
1927972279,2016-05-06 04:00:00,86,2016-05-06,4
1927972279,2016-05-06 05:00:00,86,2016-05-06,5
1927972279,2016-05-06 06:00:00,86,2016-05-06,6
1927972279,2016-05-06 07:00:00,86,2016-05-06,7
1927972279,2016-05-06 08:00:00,86,2016-05-06,8
1927972279,2016-05-06 09:00:00,86,2016-05-06,9
1927972279,2016-05-06 10:00:00,86,2016-05-06,10
1927972279,2016-05-06 11:00:00,86,2016-05-06,11
1927972279,2016-05-06 12:00:00,86,2016-05-06,12
1927972279,2016-05-06 13:00:00,86,2016-05-06,13
1927972279,2016-05-06 14:00:00,86,2016-05-06,14
1927972279,2016-05-06 15:00:00,86,2016-05-06,15
1927972279,2016-05-06 16:00:00,98,2016-05-06,16
1927972279,2016-05-06 17:00:00,133,2016-05-06,17
1927972279,2016-05-06 18:00:00,131,2016-05-06,18
1927972279,2016-05-06 19:00:00,230,2016-05-06,19
1927972279,2016-05-06 20:00:00,121,2016-05-06,20
1927972279,2016-05-06 21:00:00,109,2016-05-06,21
1927972279,2016-05-06 22:00:00,100,2016-05-06,22
1927972279,2016-05-06 23:00:00,86,2016-05-06,23
1927972279,2016-05-07 00:00:00,86,2016-05-07,0
1927972279,2016-05-07 01:00:00,86,2016-05-07,1
1927972279,2016-05-07 02:00:00,86,2016-05-07,2
1927972279,2016-05-07 03:00:00,86,2016-05-07,3
1927972279,2016-05-07 04:00:00,86,2016-05-07,4
1927972279,2016-05-07 05:00:00,86,2016-05-07,5
1927972279,2016-05-07 06:00:00,86,2016-05-07,6
1927972279,2016-05-07 07:00:00,86,2016-05-07,7
1927972279,2016-05-07 08:00:00,86,2016-05-07,8
1927972279,2016-05-07 09:00:00,86,2016-05-07,9
1927972279,2016-05-07 10:00:00,196,2016-05-07,10
1927972279,2016-05-07 11:00:00,141,2016-05-07,11
1927972279,2016-05-07 12:00:00,87,2016-05-07,12
1927972279,2016-05-07 13:00:00,86,2016-05-07,13
1927972279,2016-05-07 14:00:00,86,2016-05-07,14
1927972279,2016-05-07 15:00:00,86,2016-05-07,15
1927972279,2016-05-07 16:00:00,86,2016-05-07,16
1927972279,2016-05-07 17:00:00,86,2016-05-07,17
1927972279,2016-05-07 18:00:00,86,2016-05-07,18
1927972279,2016-05-07 19:00:00,86,2016-05-07,19
1927972279,2016-05-07 20:00:00,86,2016-05-07,20
1927972279,2016-05-07 21:00:00,86,2016-05-07,21
1927972279,2016-05-07 22:00:00,86,2016-05-07,22
1927972279,2016-05-07 23:00:00,86,2016-05-07,23
1927972279,2016-05-08 00:00:00,86,2016-05-08,0
1927972279,2016-05-08 01:00:00,86,2016-05-08,1
1927972279,2016-05-08 02:00:00,86,2016-05-08,2
1927972279,2016-05-08 03:00:00,86,2016-05-08,3
1927972279,2016-05-08 04:00:00,86,2016-05-08,4
1927972279,2016-05-08 05:00:00,86,2016-05-08,5
1927972279,2016-05-08 06:00:00,86,2016-05-08,6
1927972279,2016-05-08 07:00:00,86,2016-05-08,7
1927972279,2016-05-08 08:00:00,86,2016-05-08,8
1927972279,2016-05-08 09:00:00,86,2016-05-08,9
1927972279,2016-05-08 10:00:00,86,2016-05-08,10
1927972279,2016-05-08 11:00:00,86,2016-05-08,11
1927972279,2016-05-08 12:00:00,86,2016-05-08,12
1927972279,2016-05-08 13:00:00,86,2016-05-08,13
1927972279,2016-05-08 14:00:00,86,2016-05-08,14
1927972279,2016-05-08 15:00:00,86,2016-05-08,15
1927972279,2016-05-08 16:00:00,86,2016-05-08,16
1927972279,2016-05-08 17:00:00,86,2016-05-08,17
1927972279,2016-05-08 18:00:00,86,2016-05-08,18
1927972279,2016-05-08 19:00:00,86,2016-05-08,19
1927972279,2016-05-08 20:00:00,86,2016-05-08,20
1927972279,2016-05-08 21:00:00,86,2016-05-08,21
1927972279,2016-05-08 22:00:00,86,2016-05-08,22
1927972279,2016-05-08 23:00:00,86,2016-05-08,23
1927972279,2016-05-09 00:00:00,86,2016-05-09,0
1927972279,2016-05-09 01:00:00,86,2016-05-09,1
1927972279,2016-05-09 02:00:00,86,2016-05-09,2
1927972279,2016-05-09 03:00:00,86,2016-05-09,3
1927972279,2016-05-09 04:00:00,86,2016-05-09,4
1927972279,2016-05-09 05:00:00,86,2016-05-09,5
1927972279,2016-05-09 06:00:00,86,2016-05-09,6
1927972279,2016-05-09 07:00:00,86,2016-05-09,7
1927972279,2016-05-09 08:00:00,86,2016-05-09,8
1927972279,2016-05-09 09:00:00,86,2016-05-09,9
1927972279,2016-05-09 10:00:00,86,2016-05-09,10
1927972279,2016-05-09 11:00:00,86,2016-05-09,11
1927972279,2016-05-09 12:00:00,86,2016-05-09,12
1927972279,2016-05-09 13:00:00,86,2016-05-09,13
1927972279,2016-05-09 14:00:00,86,2016-05-09,14
1927972279,2016-05-09 15:00:00,86,2016-05-09,15
1927972279,2016-05-09 16:00:00,86,2016-05-09,16
1927972279,2016-05-09 17:00:00,86,2016-05-09,17
1927972279,2016-05-09 18:00:00,86,2016-05-09,18
1927972279,2016-05-09 19:00:00,86,2016-05-09,19
1927972279,2016-05-09 20:00:00,86,2016-05-09,20
1927972279,2016-05-09 21:00:00,86,2016-05-09,21
1927972279,2016-05-09 22:00:00,86,2016-05-09,22
1927972279,2016-05-09 23:00:00,86,2016-05-09,23
1927972279,2016-05-10 00:00:00,86,2016-05-10,0
1927972279,2016-05-10 01:00:00,86,2016-05-10,1
1927972279,2016-05-10 02:00:00,86,2016-05-10,2
1927972279,2016-05-10 03:00:00,86,2016-05-10,3
1927972279,2016-05-10 04:00:00,86,2016-05-10,4
1927972279,2016-05-10 05:00:00,86,2016-05-10,5
1927972279,2016-05-10 06:00:00,86,2016-05-10,6
1927972279,2016-05-10 07:00:00,86,2016-05-10,7
1927972279,2016-05-10 08:00:00,86,2016-05-10,8
1927972279,2016-05-10 09:00:00,86,2016-05-10,9
1927972279,2016-05-10 10:00:00,86,2016-05-10,10
1927972279,2016-05-10 11:00:00,86,2016-05-10,11
1927972279,2016-05-10 12:00:00,86,2016-05-10,12
1927972279,2016-05-10 13:00:00,86,2016-05-10,13
1927972279,2016-05-10 14:00:00,86,2016-05-10,14
1927972279,2016-05-10 15:00:00,86,2016-05-10,15
1927972279,2016-05-10 16:00:00,86,2016-05-10,16
1927972279,2016-05-10 17:00:00,86,2016-05-10,17
1927972279,2016-05-10 18:00:00,86,2016-05-10,18
1927972279,2016-05-10 19:00:00,86,2016-05-10,19
1927972279,2016-05-10 20:00:00,86,2016-05-10,20
1927972279,2016-05-10 21:00:00,86,2016-05-10,21
1927972279,2016-05-10 22:00:00,86,2016-05-10,22
1927972279,2016-05-10 23:00:00,86,2016-05-10,23
1927972279,2016-05-11 00:00:00,86,2016-05-11,0
1927972279,2016-05-11 01:00:00,86,2016-05-11,1
1927972279,2016-05-11 02:00:00,86,2016-05-11,2
1927972279,2016-05-11 03:00:00,86,2016-05-11,3
1927972279,2016-05-11 04:00:00,86,2016-05-11,4
1927972279,2016-05-11 05:00:00,86,2016-05-11,5
1927972279,2016-05-11 06:00:00,86,2016-05-11,6
1927972279,2016-05-11 07:00:00,86,2016-05-11,7
1927972279,2016-05-11 08:00:00,86,2016-05-11,8
1927972279,2016-05-11 09:00:00,86,2016-05-11,9
1927972279,2016-05-11 10:00:00,86,2016-05-11,10
1927972279,2016-05-11 11:00:00,86,2016-05-11,11
1927972279,2016-05-11 12:00:00,86,2016-05-11,12
1927972279,2016-05-11 13:00:00,86,2016-05-11,13
1927972279,2016-05-11 14:00:00,86,2016-05-11,14
1927972279,2016-05-11 15:00:00,86,2016-05-11,15
1927972279,2016-05-11 16:00:00,86,2016-05-11,16
1927972279,2016-05-11 17:00:00,86,2016-05-11,17
1927972279,2016-05-11 18:00:00,86,2016-05-11,18
1927972279,2016-05-11 19:00:00,86,2016-05-11,19
1927972279,2016-05-11 20:00:00,86,2016-05-11,20
1927972279,2016-05-11 21:00:00,86,2016-05-11,21
1927972279,2016-05-11 22:00:00,86,2016-05-11,22
1927972279,2016-05-11 23:00:00,86,2016-05-11,23
1927972279,2016-05-12 00:00:00,86,2016-05-12,0
1927972279,2016-05-12 01:00:00,86,2016-05-12,1
1927972279,2016-05-12 02:00:00,86,2016-05-12,2
1927972279,2016-05-12 03:00:00,86,2016-05-12,3
1927972279,2016-05-12 04:00:00,86,2016-05-12,4
1927972279,2016-05-12 05:00:00,86,2016-05-12,5
1927972279,2016-05-12 06:00:00,86,2016-05-12,6
1927972279,2016-05-12 07:00:00,86,2016-05-12,7
1927972279,2016-05-12 08:00:00,86,2016-05-12,8
1927972279,2016-05-12 09:00:00,86,2016-05-12,9
1927972279,2016-05-12 10:00:00,86,2016-05-12,10
1927972279,2016-05-12 11:00:00,86,2016-05-12,11
1927972279,2016-05-12 12:00:00,86,2016-05-12,12
1927972279,2016-05-12 13:00:00,86,2016-05-12,13
1927972279,2016-05-12 14:00:00,86,2016-05-12,14
1927972279,2016-05-12 15:00:00,86,2016-05-12,15
2022484408,2016-04-12 00:00:00,62,2016-04-12,0
2022484408,2016-04-12 01:00:00,62,2016-04-12,1
2022484408,2016-04-12 02:00:00,62,2016-04-12,2
2022484408,2016-04-12 03:00:00,62,2016-04-12,3
2022484408,2016-04-12 04:00:00,62,2016-04-12,4
2022484408,2016-04-12 05:00:00,62,2016-04-12,5
2022484408,2016-04-12 06:00:00,62,2016-04-12,6
2022484408,2016-04-12 07:00:00,136,2016-04-12,7
2022484408,2016-04-12 08:00:00,99,2016-04-12,8
2022484408,2016-04-12 09:00:00,90,2016-04-12,9
2022484408,2016-04-12 10:00:00,369,2016-04-12,10
2022484408,2016-04-12 11:00:00,99,2016-04-12,11
2022484408,2016-04-12 12:00:00,86,2016-04-12,12
2022484408,2016-04-12 13:00:00,124,2016-04-12,13
2022484408,2016-04-12 14:00:00,197,2016-04-12,14
2022484408,2016-04-12 15:00:00,91,2016-04-12,15
2022484408,2016-04-12 16:00:00,112,2016-04-12,16
2022484408,2016-04-12 17:00:00,114,2016-04-12,17
2022484408,2016-04-12 18:00:00,104,2016-04-12,18
2022484408,2016-04-12 19:00:00,83,2016-04-12,19
2022484408,2016-04-12 20:00:00,62,2016-04-12,20
2022484408,2016-04-12 21:00:00,62,2016-04-12,21
2022484408,2016-04-12 22:00:00,62,2016-04-12,22
2022484408,2016-04-12 23:00:00,62,2016-04-12,23
2022484408,2016-04-13 00:00:00,62,2016-04-13,0
2022484408,2016-04-13 01:00:00,62,2016-04-13,1
2022484408,2016-04-13 02:00:00,62,2016-04-13,2
2022484408,2016-04-13 03:00:00,62,2016-04-13,3
2022484408,2016-04-13 04:00:00,62,2016-04-13,4
2022484408,2016-04-13 05:00:00,62,2016-04-13,5
2022484408,2016-04-13 06:00:00,62,2016-04-13,6
2022484408,2016-04-13 07:00:00,139,2016-04-13,7
2022484408,2016-04-13 08:00:00,120,2016-04-13,8
2022484408,2016-04-13 09:00:00,397,2016-04-13,9
2022484408,2016-04-13 10:00:00,78,2016-04-13,10
2022484408,2016-04-13 11:00:00,106,2016-04-13,11
2022484408,2016-04-13 12:00:00,136,2016-04-13,12
2022484408,2016-04-13 13:00:00,86,2016-04-13,13
2022484408,2016-04-13 14:00:00,203,2016-04-13,14
2022484408,2016-04-13 15:00:00,117,2016-04-13,15
2022484408,2016-04-13 16:00:00,115,2016-04-13,16
2022484408,2016-04-13 17:00:00,128,2016-04-13,17
2022484408,2016-04-13 18:00:00,156,2016-04-13,18
2022484408,2016-04-13 19:00:00,134,2016-04-13,19
2022484408,2016-04-13 20:00:00,64,2016-04-13,20
2022484408,2016-04-13 21:00:00,62,2016-04-13,21
2022484408,2016-04-13 22:00:00,62,2016-04-13,22
2022484408,2016-04-13 23:00:00,62,2016-04-13,23
2022484408,2016-04-14 00:00:00,62,2016-04-14,0
2022484408,2016-04-14 01:00:00,62,2016-04-14,1
2022484408,2016-04-14 02:00:00,62,2016-04-14,2
2022484408,2016-04-14 03:00:00,62,2016-04-14,3
2022484408,2016-04-14 04:00:00,62,2016-04-14,4
2022484408,2016-04-14 05:00:00,62,2016-04-14,5
2022484408,2016-04-14 06:00:00,62,2016-04-14,6
2022484408,2016-04-14 07:00:00,89,2016-04-14,7
2022484408,2016-04-14 08:00:00,92,2016-04-14,8
2022484408,2016-04-14 09:00:00,101,2016-04-14,9
2022484408,2016-04-14 10:00:00,104,2016-04-14,10
2022484408,2016-04-14 11:00:00,88,2016-04-14,11
2022484408,2016-04-14 12:00:00,81,2016-04-14,12
2022484408,2016-04-14 13:00:00,100,2016-04-14,13
2022484408,2016-04-14 14:00:00,206,2016-04-14,14
2022484408,2016-04-14 15:00:00,94,2016-04-14,15
2022484408,2016-04-14 16:00:00,122,2016-04-14,16
2022484408,2016-04-14 17:00:00,123,2016-04-14,17
